id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.placeholder,attachments.0.placeholder_version,attachments.0.proxy_url,attachments.0.size,attachments.0.url,attachments.0.width,attachments.1.content_scan_version,attachments.1.content_type,attachments.1.filename,attachments.1.height,attachments.1.id,attachments.1.placeholder,attachments.1.placeholder_version,attachments.1.proxy_url,attachments.1.size,attachments.1.url,attachments.1.width,attachments.2.content_scan_version,attachments.2.content_type,attachments.2.filename,attachments.2.height,attachments.2.id,attachments.2.placeholder,attachments.2.placeholder_version,attachments.2.proxy_url,attachments.2.size,attachments.2.url,attachments.2.width,author.avatar,author.avatar_decoration_data,author.bot,author.clan,author.discriminator,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.author.icon_url,embeds.0.author.name,embeds.0.author.proxy_icon_url,embeds.0.author.url,embeds.0.color,embeds.0.content_scan_version,embeds.0.description,embeds.0.fields.0.inline,embeds.0.fields.0.name,embeds.0.fields.0.value,embeds.0.fields.1.inline,embeds.0.fields.1.name,embeds.0.fields.1.value,embeds.0.footer.icon_url,embeds.0.footer.proxy_icon_url,embeds.0.footer.text,embeds.0.image.flags,embeds.0.image.height,embeds.0.image.proxy_url,embeds.0.image.url,embeds.0.image.width,embeds.0.provider.name,embeds.0.provider.url,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.timestamp,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.url,embeds.0.video.width,embeds.1.content_scan_version,embeds.1.image.flags,embeds.1.image.height,embeds.1.image.proxy_url,embeds.1.image.url,embeds.1.image.width,embeds.1.type,embeds.1.url,embeds.2.content_scan_version,embeds.2.image.flags,embeds.2.image.height,embeds.2.image.proxy_url,embeds.2.image.url,embeds.2.image.width,embeds.2.type,embeds.2.url,flags,interaction,interaction.id,interaction.name,interaction.type,interaction.user.avatar,interaction.user.avatar_decoration_data,interaction.user.clan,interaction.user.discriminator,interaction.user.global_name,interaction.user.id,interaction.user.primary_guild,interaction.user.public_flags,interaction.user.username,mention_channels,mention_everyone,mentions,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.bot,mentions.0.clan,mentions.0.discriminator,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.public_flags,mentions.0.username,mentions.1.avatar,mentions.1.avatar_decoration_data,mentions.1.bot,mentions.1.clan,mentions.1.discriminator,mentions.1.global_name,mentions.1.id,mentions.1.primary_guild,mentions.1.public_flags,mentions.1.username,mentions.2.avatar,mentions.2.avatar_decoration_data,mentions.2.bot,mentions.2.clan,mentions.2.discriminator,mentions.2.global_name,mentions.2.id,mentions.2.primary_guild,mentions.2.public_flags,mentions.2.username,mentions.3.avatar,mentions.3.avatar_decoration_data,mentions.3.clan,mentions.3.discriminator,mentions.3.global_name,mentions.3.id,mentions.3.primary_guild,mentions.3.public_flags,mentions.3.username,mentions.4.avatar,mentions.4.avatar_decoration_data,mentions.4.clan,mentions.4.discriminator,mentions.4.global_name,mentions.4.id,mentions.4.primary_guild,mentions.4.public_flags,mentions.4.username,mentions.5.avatar,mentions.5.avatar_decoration_data,mentions.5.clan,mentions.5.discriminator,mentions.5.global_name,mentions.5.id,mentions.5.primary_guild,mentions.5.public_flags,mentions.5.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,reactions.0.burst_colors,reactions.0.burst_count,reactions.0.burst_me,reactions.0.count,reactions.0.count_details.burst,reactions.0.count_details.normal,reactions.0.emoji.id,reactions.0.emoji.name,reactions.0.me,reactions.0.me_burst,reactions.1.burst_colors,reactions.1.burst_colors.0,reactions.1.burst_colors.1,reactions.1.burst_colors.2,reactions.1.burst_colors.3,reactions.1.burst_colors.4,reactions.1.burst_colors.5,reactions.1.burst_colors.6,reactions.1.burst_colors.7,reactions.1.burst_colors.8,reactions.1.burst_colors.9,reactions.1.burst_count,reactions.1.burst_me,reactions.1.count,reactions.1.count_details.burst,reactions.1.count_details.normal,reactions.1.emoji.id,reactions.1.emoji.name,reactions.1.me,reactions.1.me_burst,reactions.2.burst_colors,reactions.2.burst_colors.0,reactions.2.burst_colors.1,reactions.2.burst_colors.2,reactions.2.burst_colors.3,reactions.2.burst_colors.4,reactions.2.burst_colors.5,reactions.2.burst_colors.6,reactions.2.burst_colors.7,reactions.2.burst_colors.8,reactions.2.burst_colors.9,reactions.2.burst_count,reactions.2.burst_me,reactions.2.count,reactions.2.count_details.burst,reactions.2.count_details.normal,reactions.2.emoji.id,reactions.2.emoji.name,reactions.2.me,reactions.2.me_burst,reactions.3.burst_colors,reactions.3.burst_count,reactions.3.burst_me,reactions.3.count,reactions.3.count_details.burst,reactions.3.count_details.normal,reactions.3.emoji.id,reactions.3.emoji.name,reactions.3.me,reactions.3.me_burst,reactions.4.burst_colors,reactions.4.burst_count,reactions.4.burst_me,reactions.4.count,reactions.4.count_details.burst,reactions.4.count_details.normal,reactions.4.emoji.id,reactions.4.emoji.name,reactions.4.me,reactions.4.me_burst,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1130790264177446952,,,1094923851575607318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,1080909590511767682,,"䷽,䷌",2023-07-18T09:16:48.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1130790262638133248,read,2,2b70099467815618c29a9ff391c36379,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-18T09:16:48.047000+00:00,false,20,Yi Jing Bot,1094923851575607318
1130790247714799686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,ETH sentiment 18th July,2023-07-18T09:16:44.122Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-18T09:16:44.122000+00:00,false,0,rulesofchinese,
1130790127787065385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Oh that's where you're wrong. I am very well-versed with the wild things in my high street. I whisper and they come. One might call me Pussy Whisperer,2023-07-18T09:16:15.529Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,42d0966224c255b4e4f0848f76c3ba8f,,,,0,XianyangCB,839890532117250118,,0,xianyangcb4853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1130730072895127653,0,,false,0,,,0,false,1,0,1,,😂,false,false,,,,,,,,,,,,0,false,1,0,1,,💀,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-18T09:16:15.529000+00:00,false,19,rulesofchinese,
1130698607134265355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"<@243962180553277440> you are registered, I assume?",2023-07-18T03:12:35.305Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,165eececb5ad7502a0640f3ee36d5ce8,,,,0,DeadRuzziansLun,243962180553277440,,0,daolun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-18T03:12:35.305000+00:00,false,0,rulesofchinese,
1130698154463993987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Now would be an excellent time to vote for the esteemed <@899653442509877258> . Cement the anti-cat movement,2023-07-18T03:10:47.380Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-18T03:10:47.380000+00:00,false,0,rulesofchinese,
1130697989791432795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,🙏,2023-07-18T03:10:08.119Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,165eececb5ad7502a0640f3ee36d5ce8,,,,0,DeadRuzziansLun,243962180553277440,,0,daolun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1130697739274043452,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-18T03:10:08.119000+00:00,false,19,rulesofchinese,
1130697674690142209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,The current Chancellor denounces cats,2023-07-18T03:08:52.993Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,165eececb5ad7502a0640f3ee36d5ce8,,,,0,DeadRuzziansLun,243962180553277440,,0,daolun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1130697390974832762,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-18T03:08:52.993000+00:00,false,19,rulesofchinese,
1130693565815734295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"Lady Miao, your presence was supposed to assuage the passions of the catlovers. Not set them against one another.",2023-07-18T02:52:33.361Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-18T02:52:33.361000+00:00,false,0,rulesofchinese,
1130682405808783412,,,1094923851575607318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,1080909590511767682,,䷋,2023-07-18T02:08:12.608Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1130682404198162592,read,2,2b70099467815618c29a9ff391c36379,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-18T02:08:12.608000+00:00,false,20,Yi Jing Bot,1094923851575607318
1130526811474890782,,,1094923851575607318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,1080909590511767682,,"䷒,䷬",2023-07-17T15:49:56.028Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1130526809524535317,read,2,2b70099467815618c29a9ff391c36379,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-17T15:49:56.028000+00:00,false,20,Yi Jing Bot,1094923851575607318
1130032426157084673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,... inconclusive,2023-07-16T07:05:25.383Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-16T07:05:25.383000+00:00,false,0,rulesofchinese,
1130027659162816512,,,1094923851575607318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,1080909590511767682,,"䷞,䷛",2023-07-16T06:46:28.843Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1130027657829023775,read,2,2b70099467815618c29a9ff391c36379,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-16T06:46:28.843000+00:00,false,20,Yi Jing Bot,1094923851575607318
1130026289575768205,,,1094923851575607318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,1080909590511767682,,"䷜,䷇",2023-07-16T06:41:02.308Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1130026287906426901,read,2,2b70099467815618c29a9ff391c36379,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-16T06:41:02.308000+00:00,false,20,Yi Jing Bot,1094923851575607318
1129046519417421906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Good. We'll need it. It's about when we should haul our assets,2023-07-13T13:47:46.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,b48607b6621aebc457a1a8dd0e3c963d,,,,0,UwU UwU OwO OwO,906730864422056026,,0,uwuuwuowoowo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1129045806280867840,0,,false,0,,,0,false,1,0,1,1083795446629158933,daobi,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-13T13:47:46.899000+00:00,false,19,rulesofchinese,
1128704310990086205,,,1094923851575607318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,1080909590511767682,,䷎,2023-07-12T15:07:58.052Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1128704309668888656,read,2,2b70099467815618c29a9ff391c36379,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,0,false,1,0,1,,🌏,false,false,,,,,,,,,,,,0,false,1,0,1,,⛰️,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-12T15:07:58.052000+00:00,false,20,Yi Jing Bot,1094923851575607318
1128332222735327352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"Hex 50: domestic reform, something about recruiting people
Hex 6: litigation, also separation;
Something about avoiding litigation...",2023-07-11T14:29:25.299Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-11T14:29:25.299000+00:00,false,0,rulesofchinese,
1128331434332016750,,,1094923851575607318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,1080909590511767682,,"䷱,䷅",2023-07-11T14:26:17.329Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1128331433052750018,read,2,2b70099467815618c29a9ff391c36379,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-11T14:26:17.329000+00:00,false,20,Yi Jing Bot,1094923851575607318
1128331409178775552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,ETH sentiment 11th July,2023-07-11T14:26:11.332Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-11T14:26:11.332000+00:00,false,0,rulesofchinese,
1127994212034551909,,,1094923851575607318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,1080909590511767682,,"䷔,䷉",2023-07-10T16:06:17.268Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1127994210478456963,read,2,2b70099467815618c29a9ff391c36379,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,0,false,1,0,1,,👄,false,false,,,,,,,,,,,,0,false,1,0,1,,👣,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-10T16:06:17.268000+00:00,false,20,Yi Jing Bot,1094923851575607318
1126557177310617820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Really? I was thinking Han Fei. Cause he likey the centralised state**** and then later got whacked in prison.,2023-07-06T16:56:01.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-06T16:56:01.491000+00:00,false,0,rulesofchinese,
1126534815936684085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,I'm not sure who fits that combo,2023-07-06T15:27:10.124Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-06T15:27:10.124000+00:00,false,0,rulesofchinese,
1126534751159865414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,And a somekne who eventually went into hiding or stayed behind the scenes (Hex 57 Line 6),2023-07-06T15:26:54.680Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-06T15:26:54.680000+00:00,false,0,rulesofchinese,
1126534622914818078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,So the person you should read up on is someone who focused on centralised institutions,2023-07-06T15:26:24.104Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-06T15:26:24.104000+00:00,false,0,rulesofchinese,
1126534184991740006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Hex 48 The Well? Leading into Hex 57 the Penetrating Wind.,2023-07-06T15:24:39.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,0,false,1,0,1,,🪵,false,false,,,,,,,,,,,,0,false,1,0,1,,💦,false,false,,,,,,,,,,,,0,false,1,0,1,,🌬️,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-06T15:24:39.695000+00:00,false,0,rulesofchinese,
1126355225607946260,,,1094923851575607318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,1080909590511767682,,䷦,2023-07-06T03:33:32.453Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1126355224177684520,read,2,2b70099467815618c29a9ff391c36379,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-06T03:33:32.453000+00:00,false,20,Yi Jing Bot,1094923851575607318
1126147871432003594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Humiliating? What.,2023-07-05T13:49:35.365Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05T13:49:35.365000+00:00,false,0,rulesofchinese,
