id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.placeholder,attachments.0.placeholder_version,attachments.0.proxy_url,attachments.0.size,attachments.0.url,attachments.0.width,author.avatar,author.avatar_decoration_data,author.bot,author.clan,author.discriminator,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.author.icon_url,embeds.0.author.name,embeds.0.author.proxy_icon_url,embeds.0.author.url,embeds.0.color,embeds.0.content_scan_version,embeds.0.description,embeds.0.fields.0.inline,embeds.0.fields.0.name,embeds.0.fields.0.value,embeds.0.footer.icon_url,embeds.0.footer.proxy_icon_url,embeds.0.footer.text,embeds.0.image.flags,embeds.0.image.height,embeds.0.image.placeholder,embeds.0.image.placeholder_version,embeds.0.image.proxy_url,embeds.0.image.url,embeds.0.image.width,embeds.0.provider.name,embeds.0.provider.url,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.timestamp,embeds.0.title,embeds.0.type,embeds.0.url,flags,interaction,interaction.id,interaction.name,interaction.type,interaction.user.avatar,interaction.user.avatar_decoration_data,interaction.user.clan,interaction.user.discriminator,interaction.user.global_name,interaction.user.id,interaction.user.primary_guild,interaction.user.public_flags,interaction.user.username,mention_channels,mention_everyone,mentions,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.bot,mentions.0.clan,mentions.0.discriminator,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.public_flags,mentions.0.username,mentions.1.avatar,mentions.1.avatar_decoration_data,mentions.1.bot,mentions.1.clan,mentions.1.discriminator,mentions.1.global_name,mentions.1.id,mentions.1.primary_guild,mentions.1.public_flags,mentions.1.username,mentions.2.avatar,mentions.2.avatar_decoration_data,mentions.2.clan,mentions.2.discriminator,mentions.2.global_name,mentions.2.id,mentions.2.primary_guild,mentions.2.public_flags,mentions.2.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,reactions.0.burst_colors,reactions.0.burst_count,reactions.0.burst_me,reactions.0.count,reactions.0.count_details.burst,reactions.0.count_details.normal,reactions.0.emoji.id,reactions.0.emoji.name,reactions.0.me,reactions.0.me_burst,reactions.1.burst_colors,reactions.1.burst_count,reactions.1.burst_me,reactions.1.count,reactions.1.count_details.burst,reactions.1.count_details.normal,reactions.1.emoji.id,reactions.1.emoji.name,reactions.1.me,reactions.1.me_burst,reactions.2.burst_colors,reactions.2.burst_count,reactions.2.burst_me,reactions.2.count,reactions.2.count_details.burst,reactions.2.count_details.normal,reactions.2.emoji.id,reactions.2.emoji.name,reactions.2.me,reactions.2.me_burst,reactions.3.burst_colors,reactions.3.burst_count,reactions.3.burst_me,reactions.3.count,reactions.3.count_details.burst,reactions.3.count_details.normal,reactions.3.emoji.id,reactions.3.emoji.name,reactions.3.me,reactions.3.me_burst,reactions.4.burst_colors,reactions.4.burst_count,reactions.4.burst_me,reactions.4.count,reactions.4.count_details.burst,reactions.4.count_details.normal,reactions.4.emoji.id,reactions.4.emoji.name,reactions.4.me,reactions.4.me_burst,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1195653411304132638,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Hex 22 is about the outer reflecting the inner. It can also be a subsidiary falling in line with a superior,2024-01-13T08:59:47.421Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T08:59:47.421000+00:00,false,0,rulesofchinese,
1195652725803843664,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"Sorry I meant 14, not 55",2024-01-13T08:57:03.985Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T08:57:03.985000+00:00,false,0,rulesofchinese,
1195650637271146496,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Hex 55 Abundant State. Who offers Taiwan money?,2024-01-13T08:48:46.040Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T08:48:46.040000+00:00,false,0,rulesofchinese,
1195650574444670986,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"Okay a pragmatic vote following the hegemon, is this USA or PRC?",2024-01-13T08:48:31.061Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T08:48:31.061000+00:00,false,0,rulesofchinese,
1195649904043896902,,,1094923851575607318,,,,,,,,,,,,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,1080909590511767682,,"# ䷕,䷍",2024-01-13T08:45:51.225Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1195649902110330931,read,2,2b70099467815618c29a9ff391c36379,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T08:45:51.225000+00:00,false,20,Yi Jing Bot,1094923851575607318
1195649877976285235,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Okay <@1094923851575607318> they're done voting. Tell us something about the vote in Taiwan,2024-01-13T08:45:45.010Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T08:45:45.010000+00:00,false,0,rulesofchinese,
1195619767407611905,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,France is the other fly in the ointment. The Fourth Republic was part of the postwar thing. De Gaulle smashed it and started the Fifth Republic. The fact it was De Gaulle that did that signals the change in direction,2024-01-13T06:46:06.091Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4f96ea6a7a451b19d3243f60c8f325f1,,,,0,"法家 literatus, mencian",271136449342996480,,0,collegereactionary,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1195619287684091914,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:46:06.091000+00:00,false,19,rulesofchinese,
1195619454265081931,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Decolonising is the opposite of active maintenance though. USA tried to hack the game by having a quickie Commonwealth.,2024-01-13T06:44:51.432Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4f96ea6a7a451b19d3243f60c8f325f1,,,,0,"法家 literatus, mencian",271136449342996480,,0,collegereactionary,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1195618911404703754,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:44:51.432000+00:00,false,19,rulesofchinese,
1195618912822382693,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"Even if it wasn't, that was the superficial position upon which life carried on",2024-01-13T06:42:42.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4f96ea6a7a451b19d3243f60c8f325f1,,,,0,"法家 literatus, mencian",271136449342996480,,0,collegereactionary,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1195618684597702706,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:42:42.342000+00:00,false,19,rulesofchinese,
1195618763479973889,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,It's not terribly obvious now because so much has changed. And the USA was never much of an active empire anyway,2024-01-13T06:42:06.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:42:06.736000+00:00,false,0,rulesofchinese,
1195618603609890826,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"So the new boys are enemies of the old world, represented by the USA as the leading empire. So the natural position is to oppose them",2024-01-13T06:41:28.620Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:41:28.620000+00:00,false,0,rulesofchinese,
1195618384101003354,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Yes during which the USA enforced the Two China Policy as a final attempt to keep things as they were,2024-01-13T06:40:36.285Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4f96ea6a7a451b19d3243f60c8f325f1,,,,0,"法家 literatus, mencian",271136449342996480,,0,collegereactionary,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1195618227070455818,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:40:36.285000+00:00,false,19,rulesofchinese,
1195618172167004241,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,The Shah of Iran was displaced by Islamists,2024-01-13T06:39:45.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:39:45.756000+00:00,false,0,rulesofchinese,
1195618112301707274,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"The Republic of China was overrun by the Reds, who took their place in the UN Security Council",2024-01-13T06:39:31.483Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:39:31.483000+00:00,false,0,rulesofchinese,
1195617963433271327,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Things quickly changed when the USSR was much more able as The Bad Guy (TM) than expected,2024-01-13T06:38:55.990Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:38:55.990000+00:00,false,0,rulesofchinese,
1195617763650175036,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"The idea stems from a time when the USA took over from Britain as the world police. And so everything arranged around USA, and they had the duty to preserve the old world (or what was left).",2024-01-13T06:38:08.358Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4f96ea6a7a451b19d3243f60c8f325f1,,,,0,"法家 literatus, mencian",271136449342996480,,0,collegereactionary,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1195616910017052752,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:38:08.358000+00:00,false,19,rulesofchinese,
1195617460011946065,,,,,1,image/jpeg,New_Poster.jpg,1024,1195617459642839040,5NcJJQafmXWXx3ZVlXind41373n2,1,https://media.discordapp.net/attachments/1080909590511767682/1195617459642839040/New_Poster.jpg?ex=674dfe47&is=674cacc7&hm=e1e756033e07fcf861c5cbc00286c0fb8dcae2e05aa234101849ffeec85cc3d0&,149173,https://cdn.discordapp.com/attachments/1080909590511767682/1195617459642839040/New_Poster.jpg?ex=674dfe47&is=674cacc7&hm=e1e756033e07fcf861c5cbc00286c0fb8dcae2e05aa234101849ffeec85cc3d0&,757,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,,2024-01-13T06:36:55.965Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:36:55.965000+00:00,false,0,rulesofchinese,
1195617354701361192,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Hehehe it's an old school idea. Oh you should have joined the Twitter Space last Saturday. I mentioned this a little,2024-01-13T06:36:30.857Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4f96ea6a7a451b19d3243f60c8f325f1,,,,0,"法家 literatus, mencian",271136449342996480,,0,collegereactionary,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1195616910017052752,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:36:30.857000+00:00,false,19,rulesofchinese,
1195616747349348452,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Sounds dreary,2024-01-13T06:34:06.053Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:34:06.053000+00:00,false,0,rulesofchinese,
1195616331475730492,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,I'm boomer enough to disagree. It's a generational thing.,2024-01-13T06:32:26.901Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4f96ea6a7a451b19d3243f60c8f325f1,,,,0,"法家 literatus, mencian",271136449342996480,,0,collegereactionary,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1195616062205603930,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:32:26.901000+00:00,false,19,rulesofchinese,
1195616252148854794,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Those TG channels sound very intimidating😁,2024-01-13T06:32:07.988Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,2a0c736372d14a7b4b9c37aefc6eb222,,,,0,林,1081073250672586772,,0,taklamakandreams,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1195616033470431292,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:32:07.988000+00:00,false,19,rulesofchinese,
1195616037400481874,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Probably. Curated content for Malayo-bros,2024-01-13T06:31:16.788Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,2a0c736372d14a7b4b9c37aefc6eb222,,,,0,林,1081073250672586772,,0,taklamakandreams,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1195615717928738867,0,,false,0,,,0,false,1,0,1,,🤣,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:31:16.788000+00:00,false,19,rulesofchinese,
1195615885486997504,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"Dude I am blocking people left and right. I think each time I go to the tweet to block it, it registersas interest so the algo brings it up more",2024-01-13T06:30:40.569Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4f96ea6a7a451b19d3243f60c8f325f1,,,,0,"法家 literatus, mencian",271136449342996480,,0,collegereactionary,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1195615612689469471,0,,false,0,,,0,false,1,0,1,,😆,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:30:40.569000+00:00,false,19,rulesofchinese,
1195615726250250260,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"Regardless, my point is, people are not as willing to support the ""not America"" side wholesale. Which has been happening up til nkw",2024-01-13T06:30:02.604Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:30:02.604000+00:00,false,0,rulesofchinese,
1195615486591905822,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"I've started seeing it. Oh no, why am I seeing it but no one else is?",2024-01-13T06:29:05.465Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:29:05.465000+00:00,false,0,rulesofchinese,
1195614935825260554,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Huh,2024-01-13T06:26:54.152Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:26:54.152000+00:00,false,0,rulesofchinese,
1195614910302928927,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,I must be confusing him with another...,2024-01-13T06:26:48.067Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:26:48.067000+00:00,false,0,rulesofchinese,
1195614872428351609,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,He supports Israel? I thought he didn't,2024-01-13T06:26:39.037Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:26:39.037000+00:00,false,0,rulesofchinese,
1195614656438480898,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Vich Romanian mischling?,2024-01-13T06:25:47.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,2a0c736372d14a7b4b9c37aefc6eb222,,,,0,林,1081073250672586772,,0,taklamakandreams,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1195614453803257927,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:25:47.541000+00:00,false,19,rulesofchinese,
1195614610879938720,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,That's what I'm saying. They aren't consciously pro-Iran but being in favour of The Current Thing is pro-Iran.,2024-01-13T06:25:36.679Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4f96ea6a7a451b19d3243f60c8f325f1,,,,0,"法家 literatus, mencian",271136449342996480,,0,collegereactionary,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1195614415698018334,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:25:36.679000+00:00,false,19,rulesofchinese,
1195614385394159616,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,I think most people are only casually aware that Iran has a hand in much of what is happening now,2024-01-13T06:24:42.919Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,2a0c736372d14a7b4b9c37aefc6eb222,,,,0,林,1081073250672586772,,0,taklamakandreams,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1195613839237054474,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:24:42.919000+00:00,false,19,rulesofchinese,
1195614206184140871,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Hating on Israel realigned things for three months. It won't last,2024-01-13T06:24:00.192Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:24:00.192000+00:00,false,0,rulesofchinese,
1195614063976259684,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Oh no one in particular. It's the vibe,2024-01-13T06:23:26.287Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4f96ea6a7a451b19d3243f60c8f325f1,,,,0,"法家 literatus, mencian",271136449342996480,,0,collegereactionary,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1195613983969919119,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:23:26.287000+00:00,false,19,rulesofchinese,
1195613659628568586,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"The Houthi thing, I expect, will break the carefree coalition between rightoid antisemites and leftwing whiner babies. Nothing exists in a bubble. You can't punt for Arabs in Gaza without eventually getting sucked into supporting Iran's Iranosphere.",2024-01-13T06:21:49.883Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T06:21:49.883000+00:00,false,0,rulesofchinese,
1195589524538007584,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"""Humiliation"" is so self-defeating",2024-01-13T04:45:55.629Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-13T04:45:55.629000+00:00,false,0,rulesofchinese,
